Wed Aug 14 12:33:14 +0000 2013,-5.55062084,50.12487233
Wed Aug 14 12:33:14 +0000 2013,115.0939163,-8.1148224
Wed Aug 14 12:33:18 +0000 2013,-74.08456734,40.8712844
Wed Aug 14 12:33:18 +0000 2013,46.63885488,24.68817744
Wed Aug 14 12:33:21 +0000 2013,106.7318885,-6.4277662
Wed Aug 14 12:33:22 +0000 2013,-71.5831774,-33.02592965
Wed Aug 14 12:33:23 +0000 2013,0.0,0.0
Wed Aug 14 12:33:24 +0000 2013,82.82724953,54.98095728
Wed Aug 14 12:33:24 +0000 2013,95.316895,5.894069
Wed Aug 14 12:33:25 +0000 2013,110.44683,-6.99044
Wed Aug 14 12:33:26 +0000 2013,39.63034399,24.44611397
Wed Aug 14 12:33:26 +0000 2013,5.44340157,43.5274004
Wed Aug 14 12:33:27 +0000 2013,30.983483,-29.7103405
Wed Aug 14 12:33:27 +0000 2013,98.77957472,3.52273093
Wed Aug 14 12:33:28 +0000 2013,125.6300847,7.1262011
Wed Aug 14 12:33:29 +0000 2013,98.67165,3.58351
Wed Aug 14 12:33:34 +0000 2013,-2.28669919,53.54508998
Wed Aug 14 12:33:35 +0000 2013,-4.2637151,41.117908
Wed Aug 14 12:33:36 +0000 2013,39.91792906,22.68968968
Wed Aug 14 12:33:36 +0000 2013,30.840747,37.874463
Wed Aug 14 12:33:36 +0000 2013,2.59153394,48.78194083
Wed Aug 14 12:33:37 +0000 2013,-74.0503507,4.72801605
Wed Aug 14 12:33:38 +0000 2013,106.8892021,-6.2245737
Wed Aug 14 12:33:38 +0000 2013,135.772691,34.967096
Wed Aug 14 12:33:38 +0000 2013,112.6202242,-7.9733928
Wed Aug 14 12:33:39 +0000 2013,5.38148,43.93416
Wed Aug 14 12:33:43 +0000 2013,-0.35335115,51.50901151
Wed Aug 14 12:33:45 +0000 2013,39.75090246,47.23260496
Wed Aug 14 12:33:45 +0000 2013,-3.6410267,40.3721917
Wed Aug 14 12:33:45 +0000 2013,112.62646,-7.9761
Wed Aug 14 12:33:47 +0000 2013,-77.35175631,37.82933816
Wed Aug 14 12:33:48 +0000 2013,-6.2429948,53.77105302
Wed Aug 14 12:33:49 +0000 2013,106.92351,-6.91921
Wed Aug 14 12:33:50 +0000 2013,2.364585,48.866495
Wed Aug 14 12:33:51 +0000 2013,107.6354768,-6.9008456
Wed Aug 14 12:33:54 +0000 2013,-75.22777309,39.93270167
Wed Aug 14 12:33:55 +0000 2013,103.89858296,1.36993826
Wed Aug 14 12:33:56 +0000 2013,112.0434626,-7.6228097
Wed Aug 14 12:33:57 +0000 2013,101.58176,-2.16391
Wed Aug 14 12:33:58 +0000 2013,48.0538993,29.2979928
Wed Aug 14 12:33:58 +0000 2013,5.83228038,51.91443224
Wed Aug 14 12:33:59 +0000 2013,48.09219426,29.33826042
Wed Aug 14 12:33:59 +0000 2013,-76.73649115,36.96468099
Wed Aug 14 12:34:03 +0000 2013,29.09575671,37.74411861
Wed Aug 14 12:34:03 +0000 2013,112.61178,-7.38119
Wed Aug 14 12:34:04 +0000 2013,-4.52744066,55.6364225
Wed Aug 14 12:34:04 +0000 2013,104.79639,-3.00313
Wed Aug 14 12:34:05 +0000 2013,106.78889,-6.19954
Wed Aug 14 12:34:06 +0000 2013,-74.05104888,4.72413485
Wed Aug 14 12:34:07 +0000 2013,102.89017489,-3.2824879
Wed Aug 14 12:34:07 +0000 2013,100.591738,14.34990317
Wed Aug 14 12:34:07 +0000 2013,-0.03681587,51.70780785
Wed Aug 14 12:34:08 +0000 2013,-81.99249042,34.89579768
Wed Aug 14 12:34:09 +0000 2013,-4.7396536,37.6093357
Wed Aug 14 12:34:09 +0000 2013,106.86678,-6.16548
Wed Aug 14 12:34:09 +0000 2013,101.9649721,2.7360852
Wed Aug 14 12:34:10 +0000 2013,-60.04446908,-3.12351088
Wed Aug 14 12:34:10 +0000 2013,103.8484149,1.3392975
Wed Aug 14 12:34:11 +0000 2013,3.95907375,39.9388613
Wed Aug 14 12:34:12 +0000 2013,121.5472699,16.6928141
Wed Aug 14 12:34:13 +0000 2013,-3.03104157,56.18078761
Wed Aug 14 12:34:15 +0000 2013,-86.22822571,39.82880783
Wed Aug 14 12:34:15 +0000 2013,-43.3358962,-22.7032758
Wed Aug 14 12:34:16 +0000 2013,106.84113,-6.40618
Wed Aug 14 12:34:17 +0000 2013,3.48501,43.28435
Wed Aug 14 12:34:17 +0000 2013,140.02023496,35.68772252
Wed Aug 14 12:34:19 +0000 2013,-45.42685983,-23.71894609
Wed Aug 14 12:34:19 +0000 2013,-0.4088941,39.5108534
Wed Aug 14 12:34:19 +0000 2013,-49.4036465,-22.4132888
Wed Aug 14 12:34:22 +0000 2013,142.422639,43.771637
Wed Aug 14 12:34:22 +0000 2013,139.73636629,35.62734897
Wed Aug 14 12:34:23 +0000 2013,115.08492,-8.1214
Wed Aug 14 12:34:25 +0000 2013,-1.95461264,52.54191604
Wed Aug 14 12:34:25 +0000 2013,3.85617745,47.7799006
Wed Aug 14 12:34:26 +0000 2013,-70.12220423,-20.26682154
Wed Aug 14 12:34:28 +0000 2013,128.3966605,35.2750371
Wed Aug 14 12:34:31 +0000 2013,115.2080624,-8.6260054
Wed Aug 14 12:34:32 +0000 2013,-9.37496932,38.81045016
Wed Aug 14 12:34:32 +0000 2013,117.14934497,-0.52277742
Wed Aug 14 12:34:33 +0000 2013,-84.5225682,9.909168
